timestamp,year,month,day,hour,ticker,open,high,low,close,price_change,volume,return,rolling_vol,volatility_7d,volume_change,vol_regime,extreme_down,extreme_up,vol_regime_change,vol_expansion,extreme_streak,volume_zscore,volume_spike,breakout_signal,atr_14,adx,rsi,sma_30d,bb_width,rsi_oversold_extreme,rsi_overbought_extreme,market_stress,death_cross_ema,target_return,target,bayes_buy_signal,bayes_sell_signal,breakout_high_7d
2024-06-29,2024,6,5,0,SOLUSDT,140.03,143.26,139.67,140.28,0.1785331714632578,1468985.543,0.17853317146325764,5.335591817203563,6.740009537933075,-0.2498189854202294,1,0,0,0,0,0,-0.40233202719890515,0,False,8.091428571428578,11.800949752895034,64.96757925072048,140.92600000000002,0.19632050124151174,0,0,0,0,4.512403763900785,1,0,0,0
2024-06-30,2024,6,6,0,SOLUSDT,140.28,147.62,137.09,146.61,4.512403763900779,2086670.189,4.512403763900785,5.335591817203563,6.6876599224314255,-0.5600563679896802,1,0,0,0,0,0,-0.40233202719890515,0,False,8.091428571428578,11.800949752895034,64.96757925072048,140.92600000000002,0.19632050124151174,0,0,0,0,0.040924902803340935,1,0,0,0
2024-07-01,2024,7,0,0,SOLUSDT,146.61,149.36,145.87,146.67,0.040924902803338,2280252.836,0.040924902803340935,5.335591817203563,6.027270961064845,0.42048381547618807,1,0,0,0,0,0,-0.40233202719890515,0,False,8.091428571428578,11.800949752895034,64.96757925072048,140.92600000000002,0.19632050124151174,0,0,0,0,5.018067771187029,0,0,0,0
2024-07-02,2024,7,1,0,SOLUSDT,146.68,155.0,146.14,154.03,5.010908099263699,2776061.292,5.018067771187029,5.335591817203563,5.23805261887426,0.09277107998210843,1,0,0,0,0,0,-0.40233202719890515,0,False,8.091428571428578,11.800949752895034,64.96757925072048,140.92600000000002,0.19632050124151174,0,0,0,0,-8.563266896059208,1,0,0,1
2024-07-03,2024,7,2,0,SOLUSDT,154.03,154.5,139.01,140.84,-8.563266896059208,4189341.933,-8.563266896059208,5.335591817203563,6.0972089633583435,0.21743573702543562,1,0,0,0,0,0,-0.40233202719890515,0,False,8.091428571428578,11.800949752895034,64.96757925072048,140.92600000000002,0.19632050124151174,0,0,0,0,-9.216131780744108,0,0,0,0
2024-07-04,2024,7,3,0,SOLUSDT,140.84,142.75,127.2,127.86,-9.21613178074411,5230812.158,-9.216131780744108,5.335591817203563,5.353431031546402,0.5090956187000502,1,0,0,0,0,0,-0.40233202719890515,0,False,8.61989795918368,11.800949752895034,51.73208887712099,140.92600000000002,0.19632050124151174,0,0,0,0,5.052401063663381,0,0,0,0
2024-07-05,2024,7,4,0,SOLUSDT,127.85,136.58,121.0,134.32,5.060617911615173,7669471.231,5.052401063663381,5.335591817203563,8.11518623440325,0.24859995714271999,1,0,0,0,1,0,-0.40233202719890515,0,False,9.114905247813416,11.800949752895034,42.546243109424225,140.92600000000002,0.19632050124151174,0,0,0,0,6.499404407385367,1,0,1,0
2024-07-06,2024,7,5,0,SOLUSDT,134.32,144.35,132.33,143.05,6.499404407385362,2873919.136,6.499404407385367,5.335591817203563,8.654152870429455,0.4662104085061278,1,0,0,0,0,0,-0.40233202719890515,0,False,9.576697730112459,11.800949752895034,47.538976781836006,140.92600000000002,0.19632050124151174,0,0,0,0,-7.976232086683,1,0,0,0
2024-07-07,2024,7,6,0,SOLUSDT,143.05,143.33,131.23,131.64,-7.976232086682995,2590805.369,-7.976232086683,5.335591817203563,8.651561378486239,-0.6252780603200361,1,0,0,0,0,0,-0.40233202719890515,0,False,9.75121932081871,11.800949752895034,53.4288186078217,140.92600000000002,0.19632050124151174,0,0,0,0,6.206320267395937,0,0,0,0
2024-07-08,2024,7,0,0,SOLUSDT,131.64,142.0,127.77,139.81,6.206320267395941,5708358.008,6.206320267395937,5.335591817203563,9.13334862702929,-0.09851138936151338,1,0,0,0,0,0,-0.40233202719890515,0,False,9.918989369331658,11.800949752895034,46.137921277301686,140.92600000000002,0.19632050124151174,0,0,0,0,1.1515628352764429,1,0,0,0
2024-07-09,2024,7,1,0,SOLUSDT,139.81,144.33,136.45,141.42,1.151562835276436,3363673.606,1.1515628352764429,5.326864967358802,8.623768925254858,1.203314103136707,1,0,0,0,0,0,-0.40233202719890515,0,False,10.226918700093686,11.800949752895034,51.26604147531834,140.92600000000002,0.1963209676548407,0,0,0,0,0.3959835949653545,1,0,0,0
2024-07-10,2024,7,2,0,SOLUSDT,141.43,146.2,138.6,141.98,0.38888496075796,2700825.893,0.3959835949653545,5.308615229683011,5.7479226060999915,-0.4107458569897041,1,0,0,0,0,0,-0.40233202719890515,0,False,10.059281650086996,11.800949752895034,52.231220191791735,140.92600000000002,0.195958331995077,0,0,0,0,-4.402028454711937,1,0,0,0
2024-07-11,2024,7,3,0,SOLUSDT,141.99,146.1,135.64,135.73,-4.408761180364828,3363094.13,-4.402028454711937,5.4165816379911345,5.889544003692437,-0.1970606517284067,1,0,0,0,0,0,-0.40233202719890515,0,False,9.883618675080783,11.800949752895034,52.5829887815363,140.92600000000002,0.193441303341233,0,0,0,0,2.7481028512488237,0,0,0,0
2024-07-12,2024,7,4,0,SOLUSDT,135.73,140.55,133.92,139.46,2.7481028512488166,2929528.431,2.7481028512488237,5.442065241612205,4.376396647819807,0.245209525988501,1,0,0,0,0,0,-0.40233202719890515,0,False,9.92478876971787,11.800949752895034,48.30733381180743,140.92600000000002,0.1924155335529175,0,0,0,0,1.7496056216836253,1,0,0,0
2024-07-13,2024,7,5,0,SOLUSDT,139.47,143.6,137.94,141.9,1.7423101742310223,1357177.621,1.7496056216836253,5.362573413912379,4.018049751997168,-0.12891869279912183,1,0,0,0,0,0,-0.40233202719890515,0,False,9.689446714738024,11.800949752895034,50.87463416104271,140.92600000000002,0.1886809103277592,0,0,0,0,4.059196617336136,1,0,0,0
2024-07-14,2024,7,6,0,SOLUSDT,141.89,148.56,141.87,147.66,4.066530410881676,2997466.757,4.059196617336136,5.3961044484097656,3.8452673447215173,-0.5367248849205655,1,0,0,0,0,0,-0.40233202719890515,0,False,9.401629092256737,11.800949752895034,52.53530706912103,140.92600000000002,0.17462634657933823,0,0,0,0,7.937152918867674,1,0,0,1
2024-07-15,2024,7,0,0,SOLUSDT,147.66,159.95,147.0,159.38,7.937152918867668,3428848.522,7.937152918867674,5.611490422602039,3.599336579082876,1.2086031412685667,1,0,0,0,0,0,-0.40233202719890515,0,False,9.207941299952685,11.800949752895034,56.29160875729438,140.92600000000002,0.17209738457962784,0,0,0,0,0.778014807378602,1,0,0,1
2024-07-16,2024,7,1,0,SOLUSDT,159.37,162.49,152.57,160.62,0.7843383321829704,3988105.454,0.778014807378602,5.608812635248741,7.681793875316936,0.14391544593199956,1,0,0,0,1,0,-0.40233202719890515,0,False,9.47523120709892,11.800949752895034,62.751033324995376,140.92600000000002,0.20266682142116488,0,0,0,0,-3.1876478645249673,1,0,1,1
2024-07-17,2024,7,2,0,SOLUSDT,160.62,163.8,154.68,155.5,-3.1876478645249686,2840583.09,-3.1876478645249673,5.307146328005187,9.777040890342425,0.16310342332468886,1,0,0,0,0,0,-0.40233202719890515,0,False,9.507000406591857,12.803945611579936,63.36786965108582,140.92600000000002,0.22769687005480357,0,0,0,0,2.3922829581993543,0,0,0,0
2024-07-18,2024,7,3,0,SOLUSDT,155.5,161.6,155.07,159.22,2.392282958199356,2584704.124,2.3922829581993543,5.075070736152942,10.02703464686957,-0.2877362139080488,1,0,0,0,0,0,-0.40233202719890515,0,False,9.479357520406724,13.860457216669596,59.021758619638355,140.92600000000002,0.23628120571904984,0,0,0,0,6.22409245069715,1,0,0,0
2024-07-19,2024,7,4,0,SOLUSDT,159.22,172.42,156.07,169.13,6.224092450697147,4685513.24,6.22409245069715,5.216147468614479,8.862230182607659,-0.09007973289033411,1,0,0,0,0,0,-0.5232664028407223,0,False,9.268689126091958,14.841503707109995,61.108844040556434,141.65300000000005,0.25197473628552364,0,0,0,0,2.642937385443145,1,0,0,1
2024-07-20,2024,7,5,0,SOLUSDT,169.12,175.1,167.27,173.6,2.64900662251655,2047796.046,2.642937385443145,5.167757913176691,8.980216086062667,0.8127851449197443,1,0,0,0,0,0,0.9407601204977516,0,False,9.774497045656817,16.707005128917725,66.0670436268978,142.77000000000004,0.2881709856346964,0,0,0,0,6.273041474654395,1,0,0,1
2024-07-21,2024,7,6,0,SOLUSDT,173.6,185.17,170.27,184.49,6.273041474654387,3684536.411,6.273041474654395,5.294644138960225,8.548775740810132,-0.5629516039954675,1,0,0,0,0,0,-0.874852579769543,0,False,9.635604399538474,18.637135442829276,68.04591725326968,144.10500000000005,0.3295640418319506,0,0,0,0,-3.029974524364465,1,0,0,1
2024-07-22,2024,7,0,0,SOLUSDT,184.49,185.0,176.71,178.9,-3.029974524364466,3345609.525,-3.029974524364465,5.302150614116254,10.315228917432915,0.799269228103588,1,0,0,0,0,0,0.2540564073187045,0,False,10.011632656714296,21.07077029308515,72.28622255371107,145.76800000000003,0.3916210581301335,0,0,0,0,-3.2811626607043065,0,0,0,0
2024-07-23,2024,7,1,0,SOLUSDT,178.9,180.54,169.72,173.03,-3.2811626607043065,3895827.332,-3.2811626607043065,4.924786734549979,10.854423061590895,-0.09198630389108131,1,0,0,0,0,0,-0.02771841868553809,0,False,9.888658895520418,23.330574082608457,67.34595045744307,147.27500000000003,0.42468202791246723,0,0,0,0,2.9070103450268725,0,0,0,0
2024-07-24,2024,7,2,0,SOLUSDT,173.03,182.5,170.9,178.06,2.9070103450268747,3845177.713,2.9070103450268725,4.286320450623753,10.298759980835225,0.16445966060549155,2,0,0,1,0,0,0.32037601580951935,0,False,9.955183260126102,24.187265099960303,62.514401410452926,148.75300000000004,0.43532184241740246,0,0,1,0,-3.487588453330348,1,0,1,0
2024-07-25,2024,7,3,0,SOLUSDT,178.07,179.59,165.42,171.85,-3.4930083674959285,4859387.428,-3.487588453330348,4.3654012933830115,8.097816284124024,-0.013000991749292479,1,0,0,1,0,0,0.3404967919380144,0,False,10.072670170117094,25.136289623084277,64.84202789689726,150.2773333333334,0.4273419173111428,0,0,0,0,6.523130637183594,0,0,1,0
2024-07-26,2024,7,4,0,SOLUSDT,171.86,185.01,171.69,183.06,6.516932386826479,3030603.246,6.523130637183594,4.366883003491358,5.20415218839682,0.26376146714132376,0,0,0,1,0,0,1.0844746918885315,0,False,10.365336586537301,25.12432341494353,59.89706874968823,151.45300000000006,0.41547020955526964,0,0,0,0,0.4697913252485364,1,0,1,0
2024-07-27,2024,7,5,0,SOLUSDT,183.07,188.33,178.11,183.92,0.4643032719724664,3518852.056,0.4697913252485364,3.789673029583549,4.985418738681341,-0.3763404768803712,0,0,0,0,0,0,-0.3247880122367721,0,False,10.576383973213208,25.586597350916243,65.07484373535398,152.99466666666675,0.4276950527134366,0,0,0,0,0.5328403653762637,1,0,0,0
2024-07-28,2024,7,6,0,SOLUSDT,183.92,186.77,181.16,184.9,0.5328403653762604,1901473.957,0.5328403653762637,3.648530308826141,5.139282884938648,0.16110614632397846,0,0,0,0,0,0,0.07457364388092932,0,False,10.55092797512655,26.284869753917498,65.44346028162958,154.13500000000008,0.4135910197450547,0,0,0,0,-1.2601406165494877,1,0,0,0
2024-07-29,2024,7,0,0,SOLUSDT,184.91,193.98,181.57,182.57,-1.265480504028989,4024560.314,-1.2601406165494877,3.6991056037929195,5.213491198437492,-0.45963230998649296,0,0,0,0,0,0,-1.1170404201966264,0,False,10.198004548331797,26.933265556704377,65.88532569110271,155.63066666666674,0.4088449148937627,0,0,0,0,-1.8677767431670045,0,0,0,0
2024-07-30,2024,7,1,0,SOLUSDT,182.57,184.95,175.39,179.16,-1.8677767431670027,3074498.493,-1.8677767431670045,3.763876049871247,5.371820654382622,1.1165476914286234,1,0,0,1,0,0,0.4433929594006528,0,False,10.356004223450954,28.09762802691292,63.79664465685283,157.0403333333334,0.39705754565334517,0,0,0,0,-4.158294262112072,0,0,1,0
2024-07-31,2024,7,2,0,SOLUSDT,179.16,185.1,171.61,171.71,-4.158294262112072,3250862.527,-4.158294262112072,3.745007549778191,4.55460468202436,-0.23606599153082042,0,0,0,1,0,0,-0.33494512422993405,0,False,10.299146778918743,28.144905822946775,60.760730056038426,158.1253333333334,0.37712182832071794,0,0,0,0,-2.527517325723605,0,0,1,0
2024-08-01,2024,8,3,0,SOLUSDT,171.7,172.91,157.91,167.37,-2.521840419336042,5523497.615,-2.527517325723605,3.8188700313833275,5.628098723200389,0.05736351291163255,1,0,0,1,0,0,-0.22324772216247263,0,False,10.527064866138831,27.614799112848225,54.64271476677101,158.96000000000006,0.33223379438148176,0,0,0,0,-8.723188146023775,0,0,1,0
2024-08-02,2024,8,4,0,SOLUSDT,167.37,169.43,150.0,152.77,-8.723188146023777,5553017.934,-8.723188146023775,4.384544608133768,6.79040709909379,0.6990868020793426,1,0,0,0,0,0,1.4978958691390285,0,False,10.846560232843201,25.851195582945454,51.396063995175304,159.40466666666674,0.2892257580533146,0,0,0,0,-6.709432480198996,0,0,0,0
2024-08-03,2024,8,5,0,SOLUSDT,152.78,154.05,140.0,142.52,-6.715538683073695,5444954.693,-6.709432480198996,4.576405277878323,11.650715898706693,0.005344497464764508,2,0,0,1,1,0,1.434970391409799,0,False,11.459663073354402,24.96641096760908,42.29244780210886,159.80233333333342,0.2631983775161419,0,0,1,0,-2.9399382542800945,0,0,2,0
2024-08-04,2024,8,6,0,SOLUSDT,142.53,146.08,131.22,138.33,-2.946748053041457,7037715.285,-2.9399382542800945,4.205052815291711,15.886122725136328,-0.01946027228515712,2,0,0,0,0,0,1.3380560907101204,0,False,11.644687139543375,24.94085037458969,37.29761623777663,160.2910000000001,0.2769919737141783,0,0,1,1,-6.180871828236834,0,0,1,0
2024-08-05,2024,8,0,0,SOLUSDT,138.32,139.37,110.0,129.78,-6.174089068825905,24267557.819,-6.180871828236834,4.367908791426609,17.63338351779697,0.29252044907694885,2,0,0,0,0,0,2.6796715262017132,1,False,11.874352343861705,25.501674926597413,35.45429220141433,160.42466666666678,0.3202031516805415,0,0,2,0,11.265218061334558,0,1,0,0
2024-08-06,2024,8,1,0,SOLUSDT,129.79,149.59,129.4,144.4,11.256645350181072,8362643.634,11.265218061334558,5.113529489395747,18.659199697021716,2.4482153420902417,2,0,0,0,0,0,5.021690596240813,1,False,13.124041462157297,27.07996843839124,31.98094154110706,159.98233333333343,0.3816043971995384,0,0,2,0,0.2562326869806064,1,1,0,0
2024-08-07,2024,8,2,0,SOLUSDT,144.4,155.0,142.21,144.77,0.2562326869806126,8372307.587,0.2562326869806064,5.077689790805581,15.338790540264203,-0.6553982194511321,2,0,0,0,0,0,0.9486669870859202,0,False,13.628752786288919,27.46444839069773,42.376450536180684,160.40766666666676,0.39729495020181776,0,0,1,0,12.68218553567726,1,0,0,0
2024-08-08,2024,8,3,0,SOLUSDT,144.78,163.7,141.4,163.13,12.674402541787536,7303133.96,12.68218553567726,5.6868074127501185,11.832188945334657,0.0011556098074907428,2,0,0,0,0,0,0.9162921674166369,0,False,13.568841872982565,27.29891444627074,42.61547862610261,160.57300000000006,0.4144395833839286,0,0,1,0,-4.199105008275605,1,0,0,0
2024-08-09,2024,8,4,0,SOLUSDT,163.12,163.54,150.72,156.28,-4.19323197645905,4098735.233,-4.199105008275605,5.723187934371768,10.58064585300308,-0.1277035770472823,2,0,0,0,0,0,0.6181966793767382,0,False,14.192496024912382,26.364850368896054,53.02775895107607,161.29666666666674,0.4153686679515176,0,0,1,0,-1.4525211159457485,0,0,0,0
2024-08-10,2024,8,5,0,SOLUSDT,156.29,158.75,152.54,154.01,-1.4588265404056568,1885839.233,-1.4525211159457485,5.5076857825211,11.076280104456792,-0.43877036140249026,2,0,0,0,0,0,-0.1771578083676561,0,False,14.094460594561497,25.497505154190993,49.42449631480056,161.77333333333343,0.41880246341311356,0,0,1,0,-8.077397571586264,0,0,0,0
2024-08-11,2024,8,6,0,SOLUSDT,154.01,158.0,141.2,141.57,-8.07739757158626,3468314.255,-8.077397571586264,5.728436400036817,11.390440018257754,-0.5398972790882879,2,0,0,0,0,0,-0.7034892504539016,0,False,13.531284837807105,24.69211316910772,48.25432654906953,162.38266666666678,0.41301568390581167,0,0,1,0,3.33403969767605,0,0,0,0
2024-08-12,2024,8,0,0,SOLUSDT,141.56,150.79,141.2,146.29,3.3413393614015185,4946945.239,3.33403969767605,5.781221935803084,11.027959704229023,0.8391356984776441,1,0,0,1,0,0,-0.3226234114621017,0,False,13.764764492249455,24.706651562257626,42.33842993123078,162.4530000000001,0.42546742670070586,0,0,0,0,0.24608654043338785,1,0,1,0
2024-08-13,2024,8,1,0,SOLUSDT,146.29,149.82,142.92,146.65,0.2460865404333951,2865655.423,0.24608654043338785,5.7246532253082405,7.867955806397976,0.4263255504798542,1,0,0,0,0,0,0.00939329681194509,0,False,13.466567028517352,24.720151498753967,45.08916441095551,162.59933333333345,0.43252022772099685,0,0,0,0,-2.0047732696897413,1,0,0,0
2024-08-14,2024,8,2,0,SOLUSDT,146.65,152.18,142.36,143.71,-2.0047732696897356,3927148.647,-2.0047732696897413,5.697739681566359,7.640662835869119,-0.42072222663631553,1,0,0,0,0,0,-0.5040427173537626,0,False,12.997526526480398,24.732687154071993,45.30348655086639,162.56566666666677,0.43149600932566945,0,0,0,0,-0.7863057546447672,0,0,0,0
2024-08-15,2024,8,3,0,SOLUSDT,143.7,147.64,137.78,142.58,-0.7794015309672765,4229038.816,-0.7863057546447672,5.435770702837366,7.779746904929807,0.37041900274553696,1,0,0,0,0,0,-0.24605572316421268,0,False,12.770560346017513,24.464825724321546,43.7999562863161,162.04333333333344,0.4369343880340491,0,0,0,0,-2.482816664328813,0,0,0,0
2024-08-16,2024,8,4,0,SOLUSDT,142.58,144.88,136.1,139.04,-2.482816664328812,4035320.605,-2.482816664328813,5.430841359424039,5.702433482211917,0.07687261067406181,0,0,0,1,0,0,-0.17338833952585928,0,False,12.562663178444833,24.562956185427623,43.20642356949463,161.4420000000001,0.4241851025111128,0,0,0,0,2.0785385500575515,0,0,1,0
2024-08-17,2024,8,5,0,SOLUSDT,139.04,141.99,137.61,141.93,2.078538550057548,1561594.103,2.0785385500575515,5.468455835731575,4.833645474321966,-0.045806676038794625,0,0,0,0,0,0,-0.23210951290215115,0,False,12.292472951413059,24.779628037144043,41.31749942529892,160.89333333333343,0.40569034144879196,0,0,0,0,0.34524061156906427,1,0,0,0
2024-08-18,2024,8,6,0,SOLUSDT,141.92,147.31,140.56,142.42,0.3523111612175874,2352046.743,0.34524061156906427,5.47891866073553,2.6961021246740353,-0.6130185787307475,0,0,0,0,0,0,-0.8333508981956571,0,False,11.72729631202641,24.980823328023575,43.48957068754001,160.3170000000001,0.3695541722926094,0,0,0,0,1.3130178345738042,1,0,0,0
2024-08-19,2024,8,0,0,SOLUSDT,142.42,146.19,140.33,144.29,1.313017834573799,2940357.953,1.3130178345738042,5.501428999870155,2.633599745415533,0.5061831614767567,0,0,0,0,0,0,-0.6147185697752298,0,False,11.371775146881665,24.43784687795411,43.86893082438079,159.42666666666676,0.3248617167174442,0,0,0,0,-1.3999584170767077,1,0,0,0
2024-08-20,2024,8,1,0,SOLUSDT,144.28,148.83,141.0,142.27,-1.3931244801774263,3021467.596,-1.3999584170767077,5.450740162058933,2.3384243779591842,0.25012734621490496,0,0,0,0,0,0,-0.47977501190924776,0,False,10.978076922104403,23.955574451090566,45.3760121866374,158.44966666666676,0.27264424418988087,0,0,0,0,0.3655022140999442,0,0,0,0
2024-08-21,2024,8,2,0,SOLUSDT,142.27,144.42,138.7,142.79,0.365502214099938,2519581.859,0.3655022140999442,5.440809595536725,1.6734993277576815,0.027584955402196742,0,0,0,0,0,0,-0.453377887564534,0,False,10.753214284811232,23.138737878558125,44.00166351727636,157.04233333333343,0.2317250023464632,0,0,0,0,0.3011415365221648,1,0,0,0
2024-08-22,2024,8,3,0,SOLUSDT,142.78,144.88,140.63,143.22,0.3081664098613235,1825402.718,0.3011415365221648,5.099873796795149,1.5796352803900864,-0.1661066091406792,0,0,0,0,0,0,-0.5681718936040147,0,False,10.393698978753287,22.62742225936153,44.46794801779203,155.8386666666668,0.19197778231381066,0,0,0,0,7.010194106968304,1,0,0,0
2024-08-23,2024,8,4,0,SOLUSDT,143.23,154.08,142.68,153.26,7.002722893248622,3781090.162,7.010194106968304,5.101245043191572,1.6239663379122387,-0.2755136287874027,0,0,0,0,0,0,-0.7154910905858909,0,False,9.954863337413768,22.082643307696564,44.87670092154681,154.84500000000014,0.18632173306596142,0,0,0,0,4.834921049197449,1,0,0,1
2024-08-24,2024,8,5,0,SOLUSDT,153.27,162.3,151.97,160.67,4.828081163959012,3739086.949,4.834921049197449,5.122812491058869,4.020768701677056,1.0713731412335936,0,0,0,0,1,0,-0.23945885401136327,0,False,10.058087384741356,20.69840455594429,53.48571502454409,154.01833333333346,0.19237979081633974,0,0,0,0,-1.089189020974668,1,0,1,1
2024-08-25,2024,8,6,0,SOLUSDT,160.67,162.0,155.25,158.92,-1.0891890209746686,2629083.703,-1.089189020974668,4.874334422870467,7.173579832904333,-0.011108757316112938,1,0,0,1,1,0,-0.2403458492427571,0,False,10.077509714402689,20.30967512448178,58.62208184884216,153.64566666666678,0.2073203245148611,0,0,0,0,-1.1326453561540273,0,0,2,0
2024-08-26,2024,8,0,0,SOLUSDT,158.92,162.0,155.53,157.12,-1.1326453561540293,3318398.041,-1.1326453561540273,4.267755961537445,8.076259152897796,-0.29686478574585284,1,0,0,0,0,0,-0.5058784277657652,0,False,9.839830449088211,19.948712080980886,57.020657498750104,152.8410000000001,0.19162575535835671,0,0,0,0,-6.574592668024448,0,0,0,0
2024-08-27,2024,8,1,0,SOLUSDT,157.12,159.69,145.03,146.79,-6.574592668024448,3650375.766,-6.574592668024448,4.552707528979226,8.192674428153323,0.26218805328009753,1,0,0,0,0,0,-0.33693949259825495,0,False,9.59912827415334,19.61353211201577,55.3459080358005,151.94766666666678,0.1975566917807991,0,0,0,0,-1.9347366986852021,0,0,0,0
2024-08-28,2024,8,2,0,SOLUSDT,146.78,149.3,140.53,143.95,-1.928055593405105,4270867.034,-1.9347366986852021,3.4859032812006694,7.524380056728806,0.1000415624944011,1,0,0,0,0,0,-0.27251382689026843,0,False,9.960619111713815,18.52812731289769,46.842878280993084,150.67733333333345,0.1964839392510303,0,0,0,0,-2.7440083362278544,0,0,0,0
2024-08-29,2024,8,3,0,SOLUSDT,143.96,147.36,138.05,140.0,-2.750764101139211,2921816.829,-2.7440083362278544,3.4206430964989076,7.301730388522273,0.1699801082889394,1,0,0,0,0,0,-0.12312558895153432,0,False,9.875574889448544,18.018850876054092,44.804824392407575,149.39000000000013,0.1763420685536853,0,0,0,1,-1.4357142857142846,0,0,1,0
2024-08-30,2024,8,4,0,SOLUSDT,140.01,141.11,132.04,137.99,-1.4427540889936303,4038797.169,-1.4357142857142846,3.420396896350306,8.013089291902533,-0.3158726774353613,1,0,0,0,0,0,-0.4509714233101553,0,False,9.835176683059363,17.80886534576671,42.063615521630936,148.08466666666678,0.17331374756675091,0,0,0,0,-1.9131821146459949,0,0,0,0
